4,Afghanistan,2006,18.6,15.5,2.2,Afghanistan 2006 Health Survey,,Data pertain to women aged 10 to 49.,,Figures by method do not add up to the total.,Excluding the six largest cities and five of 34 provinces.,
12,Algeria,2006,61.4,52.0,2.3,2006 MICS,,,,,,
31,Azerbaijan,2006,51.1,13.2,2.2,2006 DHS,,,,,,
84,Belize,2006,34.3,31.2,4.1,2006 MICS,,,Data pertain to a non-standard age or marital status group.,,,
204,Benin,2006,17.0,5.9,1.1,2006 DHS,,,,Figures by method do not add up to the total.,,
70,Bosnia and Herzegovina,2006,35.7,11.2,4.1,2006 MICS,,,,,,
76,Brazil,2006,80.3,77.1,12.2,Brazil 2006 Pesquisa Nacional por Amostra de Domic_lios,,,,,,
854,Burkina Faso,2006,17.4,13.3,1.4,2006 MICS,,,,,,
120,Cameroon,2006,29.2,12.0,6.5,2006 MICS,,,,,,
140,Central African Republic,2006,19.0,8.6,3.5,2006 MICS,,,,,,
152,Chile,2006,64.2,..,9.1,Chile 2006 Encuesta Nacional de Calidad de Vida y Salud,,Data pertain to women aged 15 to 44.,Data pertain to men and women.,Data pertain to most commonly used methods only.,,
156,China,2006,84.6,84.0,8.5,China 2006 National Family Planning and Reproductive Health Survey,,,,,,
384,C_te d'Ivoire,2006,12.9,8.0,1.0,2006 MICS,,,,,,
192,Cuba,2006,72.6,71.6,10.6,2006 MICS,,,Data pertain to a non-standard age or marital status group.,,,
262,Djibouti,2006,17.8,17.1,0.2,2006 MICS,,,,,,
214,Dominican Republic,2006,61.3,60.0,2.0,Dominican Republic 2006 Multiple Indicator Cluster Survey,,,,,,
268,Georgia,2006,45.6,31.1,6.4,2006 GGS,,Data pertain to women aged 18 to 49.,Data pertain to a non-standard age or marital status group.,Including some cases of sterilization for non-contraceptive reasons.,,
288,Ghana,2006,24.2,15.7,3.5,2005 - 2006 LSMS,Year of the survey: 2005 - 2006,,,,,
624,Guinea-Bissau,2006,10.3,6.1,0.7,2006 MICS,,,,,,
332,Haiti,2006,32.0,23.6,5.3,2005 - 2006 DHS,Year of the survey: 2005 - 2006,,,,,
340,Honduras,2006,65.2,56.1,2.9,2005 - 2006 DHS,Year of the survey: 2005 - 2006,,,,,
356,India,2006,56.3,48.5,5.2,2005 - 2006 DHS,Year of the survey: 2005 - 2006,,,Figures by method do not add up to the total.,,
368,Iraq,2006,49.8,32.9,1.1,2006 MICS,,,,,,
398,Kazakhstan,2006,50.7,48.7,4.8,2006 MICS,,,,,,
417,Kyrgyzstan,2006,47.8,45.5,5.8,2005 - 2006 MICS,Year of the survey: 2005 - 2006,,,,,
440,Lithuania,2006,62.9,50.4,19.4,2006 GGS,,Data pertain to women aged 18 to 49.,Data pertain to a non-standard age or marital status group.,Including some cases of sterilization for non-contraceptive reasons.,,
454,Malawi,2006,41.0,38.4,1.5,2006 MICS,,,,,,
466,Mali,2006,8.2,6.3,0.4,2006 DHS,,,,,,
484,Mexico,2006,70.9,66.5,6.4,Mexico 2006 Encuesta Nacional de la Din_mica Demogr_fica,,,,,,
499,Montenegro,2006,39.4,17.2,4.3,2005 - 2006 MICS,Year of the survey: 2005 - 2006,,,Figures by method do not add up to the total.,,
524,Nepal,2006,48.0,44.2,4.8,2006 DHS,,,,,,
562,Niger,2006,11.2,5.0,0.0,2006 DHS,,,,,,
586,Pakistan,2006,26.0,18.4,5.2,2005 - 2006 LSMS,Year of the survey: 2005 - 2006,,,,,
604,Peru,2006,71.3,47.1,8.4,2004 - 2006 DHS,Year of the survey: 2004 - 2006,,,,,
608,Philippines,2006,50.6,35.6,1.6,Philippines 2006 Annual Family Planning Survey,,,,,,
620,Portugal,2006,86.8,82.5,11.2,Portugal 2005-2006 Inqu_rito Nacional de Sa_de,Year of the survey: 2005 - 2006,,Data pertain to a non-standard age or marital status group.,Figures by method do not add up to the total.,,
410,Republic of Korea,2006,79.6,71.6,19.2,Republic of Korea 2006 National Fertility and Family Health Survey,,Data pertain to women aged 15 to 44.,,Estimate.,,
678,Sao Tome and Principe,2006,30.7,28.2,0.2,2006 MICS,,,,Adjusted.,,
688,Serbia,2006,41.2,18.6,8.4,2005 - 2006 MICS,Year of the survey: 2005 - 2006,,,,,
706,Somalia,2006,14.6,1.2,0.0,2006 MICS,,,,,,
728,South Sudan,2006,3.5,1.0,0.8,Sudan 2006 Household Health Survey,,,,Estimate.,,
724,Spain,2006,65.7,62.3,24.8,Spain 2006 Fertility and Values Survey,,,,,,
729,Sudan,2006,9.5,7.8,0.0,Sudan 2006 Household Health Survey,,,,Estimate.,Data pertain to pre-secession Northern Sudan.,
740,Suriname,2006,45.6,45.0,3.9,2006 MICS,,,,,,
760,Syrian Arab Republic,2006,58.3,42.6,1.6,2006 MICS,,,,,,
764,Thailand,2006,81.1,79.8,1.2,Thailand 2006 Reproductive Health Survey,,,,,,
768,Togo,2006,16.8,11.1,3.8,2006 MICS,,,,,,
780,Trinidad and Tobago,2006,42.5,37.7,13.0,2006 MICS,,,,,,
788,Tunisia,2006,60.2,51.5,1.3,2006 MICS,,,,Adjusted.,,
795,Turkmenistan,2006,48.0,46.0,0.9,2006 MICS,,,,,,
800,Uganda,2006,23.7,17.9,1.7,2006 DHS,,,,,,
826,United Kingdom,2006,82.0,82.0,25.0,United Kingdom 2005-2006 Omnibus Survey,Year of the survey: 2005 - 2006,Data pertain to women aged 16 to 49.,,Figures by method do not add up to the total.,Excluding Northern Ireland.,
860,Uzbekistan,2006,64.9,59.3,2.1,2006 MICS,,,,,,
704,Viet Nam,2006,75.7,60.4,7.6,2006 MICS,,,,,,
887,Yemen,2006,27.7,19.2,0.4,2006 MICS,,,,,,
716,Zimbabwe,2006,60.2,57.9,1.4,2005 - 2006 DHS,Year of the survey: 2005 - 2006,,,,,
50,Bangladesh,2007,55.8,47.5,4.5,2007 DHS,,,,,,
64,Bhutan,2007,..,35.4,..,2007 LSMS,,,Data pertain to a non-standard age or marital status group.,,,
100,Bulgaria,2007,69.2,40.1,22.3,2007 GGS,,Data pertain to women aged 20 to 49.,Data pertain to a non-standard age or marital status group.,Including some cases of sterilization for non-contraceptive reasons.,,
344,"China, Hong Kong SAR",2007,79.5,75.4,50.3,"China, Hong Kong (SAR) 2007 Family Planning Knowledge, Attitude and Practice",,,,,,
180,Democratic Republic of the Congo,2007,20.6,5.8,3.4,2007 DHS,,,,Figures by method do not add up to the total.,,
214,Dominican Republic,2007,72.9,69.5,1.9,2007 DHS,,,,,,
328,Guyana,2007,34.2,32.7,5.8,2006 - 2007 MICS,Year of the survey: 2006 - 2007,,,,,
360,Indonesia,2007,61.4,57.4,1.3,2007 DHS,,,,Figures by method do not add up to the total.,,
400,Jordan,2007,57.1,40.5,5.3,2007 DHS,,,,,,
430,Liberia,2007,11.4,10.3,1.6,2007 DHS,,,,,,
434,Libya,2007,41.9,20.4,2.3,2007 PAPFAM,,,,,,
584,Marshall Islands,2007,44.6,42.4,1.4,Marshall Islands 2007 Demographic Health Survey (national),,,,,,
478,Mauritania,2007,9.3,8.0,0.4,2007 MICS,,,,Adjusted.,,
104,Myanmar,2007,41.0,38.4,0.7,Myanmar  2007  Fertility and Reproductive Health Survey,,,,,,
516,Namibia,2007,55.1,53.5,10.6,2006 - 2007 DHS,Year of the survey: 2006 - 2007,,,,,
520,Nauru,2007,35.6,23.0,2.8,Nauru 2007 Demographic Health Survey (national),,,,,,
558,Nicaragua,2007,72.4,68.8,3.8,2006 - 2007 RHS,Year of the survey: 2006 - 2007,,,,,
566,Nigeria,2007,14.7,9.1,1.6,2007 MICS,,,,Figures by method do not add up to the total.,,
586,Pakistan,2007,29.6,21.7,6.8,2006 - 2007 DHS,Year of the survey: 2006 - 2007,,,Figures by method do not add up to the total.,,
598,Papua New Guinea,2007,32.4,24.3,1.4,Papua New Guinea 2006 Demographic and Health Survey (national),Year of the survey: 2006 - 2007,,,,,
643,Russian Federation,2007,79.5,65.0,30.3,"Russia 2007 Parents and Children, Men and Women in Family and Society",,Data pertain to women aged less than 50.,Data pertain to a non-standard age or marital status group.,Figures by method do not add up to the total.,,
682,Saudi Arabia,2007,23.8,..,..,Saudi Arabia 2007 Demographic Survey,,,Data pertain to a non-standard age or marital status group. Data pertain to nationals of the country.,,,
90,Solomon Islands,2007,34.6,27.3,1.5,Solomon Islands 2006-2007 Demographic and Health Survey,Year of the survey: 2006 - 2007,,,,,
144,Sri Lanka,2007,68.4,52.4,5.7,2006 - 2007 DHS,Year of the survey: 2006 - 2007,,,,Excluding the Northern Province.,
275,State of Palestine,2007,50.2,38.9,..,2006 - 2007 PAPFAM,Year of the survey: 2006 - 2007,,,,,
748,Swaziland,2007,50.6,46.8,12.2,2006 - 2007 DHS,Year of the survey: 2006 - 2007,,,,,
762,Tajikistan,2007,37.1,31.7,1.3,2007 LSMS,,,,,,
626,Timor-Leste,2007,19.8,15.8,..,2007 LSMS,,,,,,
798,Tuvalu,2007,30.5,22.4,0.5,Tuvalu 2007 Demographic Health Survey (national),,,,,,
804,Ukraine,2007,66.7,47.5,23.8,2007 DHS,,,,Figures by method do not add up to the total.,,
826,United Kingdom,2007,84.0,84.0,25.0,United Kingdom 2006-2007 Omnibus Survey,Year of the survey: 2006 - 2007,Data pertain to women aged 16 to 49.,,Figures by method do not add up to the total.,Excluding Northern Ireland.,
548,Vanuatu,2007,38.4,36.8,1.1,2007 MICS,,,,,,
704,Viet Nam,2007,79.0,68.2,8.3,Viet Nam 2007 Annual Population Change Survey,,,,,,
894,Zambia,2007,40.8,26.5,4.7,2007 DHS,,,,Figures by method do not add up to the total.,,
4,Afghanistan,2008,22.8,15.2,..,Afghanistan 2007-2008 National Risk and Vulnerability Assessment,Year of the survey: 2007 - 2008,,,,,
68,Bolivia (Plurinational State of),2008,60.5,33.7,4.0,2008 DHS,,,,,,
72,Botswana,2008,52.8,51.2,41.7,Botswana 2007 Family Health Survey - Multiple Indicator Cluster Survey ,Year of the survey: 2007 - 2008,Data pertain to women aged 12 to 49.,Data pertain to a non-standard age or marital status group.,Figures by method do not add up to the total.,,
203,Czech Republic,2008,86.3,77.6,13.1,2008 GGS,,Data pertain to women aged 18 to 44.,Data pertain to a non-standard age or marital status group.,"May include emergency contraception, female condom and modern methods not reported separately.",,
818,Egypt,2008,60.3,57.6,0.7,2008 DHS,,,,,,
222,El Salvador,2008,72.3,66.1,4.3,2008 RHS,,Data pertain to women aged 15 to 44.,,,,
250,France,2008,76.4,74.1,7.9,2008 GGS,,Data pertain to women aged 20 to 49.,Data pertain to a non-standard age or marital status group.,Including some cases of sterilization for non-contraceptive reasons.,,
288,Ghana,2008,23.5,16.6,2.4,2008 DHS,,,,Figures by method do not add up to the total.,,
356,India,2008,54.8,48.1,5.5,India 2007-2008 District Level Household Survey,Year of the survey: 2007 - 2008,,,Figures by method do not add up to the total.,,
496,Mongolia,2008,55.2,49.6,6.7,Mongolia 2008 Reproductive Health Survey,,,,Figures by method do not add up to the total.,,
508,Mozambique,2008,16.2,12.2,0.8,2008 MICS,,,,,,
528,Netherlands,2008,69.0,67.0,9.0,Netherlands 2008 Birth Control Survey ,,Data pertain to women aged 18 to 45.,,,,
566,Nigeria,2008,14.6,8.1,2.4,2008 DHS,,,,,,
512,Oman,2008,24.4,15.3,2.6,2007 - 2008 RHS,Year of the survey: 2007 - 2008,,Data pertain to nationals of the country.,,,
586,Pakistan,2008,27.0,19.3,5.4,2007 - 2008 LSMS,Year of the survey: 2007 - 2008,,,Adjusted.,,
600,Paraguay,2008,79.4,70.1,13.2,2008 RHS,,Data pertain to women aged 15 to 44.,,Figures by method do not add up to the total.,,
604,Peru,2008,72.4,48.8,9.9,2007 - 2008 DHS,Year of the survey: 2007 - 2008,,,Figures by method do not add up to the total.,,
608,Philippines,2008,50.7,33.6,2.3,2008 DHS,,,,Figures by method do not add up to the total.,,
646,Rwanda,2008,36.4,26.1,1.9,2007 - 2008 DHS,Year of the survey: 2007 - 2008,,,,,
694,Sierra Leone,2008,8.2,6.0,0.6,2008 DHS,,,,,,
792,Turkey,2008,73.0,46.0,14.3,Turkey 2008 Demographic and Health Survey,,,,,,
826,United Kingdom,2008,82.0,82.0,27.0,United Kingdom 2007-2008 Omnibus Survey,Year of the survey: 2007 - 2008,Data pertain to women aged 16 to 49.,,Figures by method do not add up to the total.,Excluding Northern Ireland.,
840,United States of America,2008,77.1,71.6,11.4,United States of America 2006-2010 National Survey of Family Growth,Year of the survey: 2006 - 2008,Data pertain to women aged 15 to 44.,Data pertain to a non-standard age or marital status group.,,,
704,Viet Nam,2008,79.4,68.8,8.7,Viet Nam 2008 Annual Population Change Survey,,,,,,
8,Albania,2009,69.3,10.2,4.0,2008 - 2009 DHS,Year of the survey: 2008 - 2009,,,,,
24,Angola,2009,17.7,..,4.5,Angola 2008-2009 Inquerito Integrado Sobre o Bem-estar da Populacio (IBEP),Year of the survey: 2008 - 2009,Data pertain to women aged 12 to 49.,,,,
40,Austria,2009,69.6,67.6,14.0,2008 - 2009 GGS,Year of the survey: 2008 - 2009,Data pertain to women aged 18 to 46.,Data pertain to a non-standard age or marital status group.,Including some cases of sterilization for non-contraceptive reasons.,,
188,Costa Rica,2009,81.1,76.4,7.7,Costa Rica 2009 Encuesta Nacional de Salud Reproductiva,,,,,,
268,Georgia,2009,35.5,26.7,7.1,2009 GGS,,Data pertain to women aged 21 to 49.,Data pertain to a non-standard age or marital status group.,Including some cases of sterilization for non-contraceptive reasons.,,
320,Guatemala,2009,54.1,44.0,3.6,2008 - 2009 RHS,Year of the survey: 2008 - 2009,,,,,
328,Guyana,2009,42.5,39.8,12.9,2009 DHS,,,,,,
388,Jamaica,2009,72.5,68.4,25.3,2008 - 2009 RHS,Year of the survey: 2008 - 2009,,,,,
400,Jordan,2009,59.3,40.5,6.3,2009 DHS,,,,,,
404,Kenya,2009,45.5,38.9,1.8,2008 - 2009 DHS,Year of the survey: 2008 - 2009,,,,,
296,Kiribati,2009,22.3,17.6,0.4,Kiribati Demographic and Health Survey 2009 (KDHS),,,,,,
450,Madagascar,2009,39.9,28.2,1.1,2008 - 2009 DHS,Year of the survey: 2008 - 2009,,,,,
462,Maldives,2009,34.7,27.0,9.3,2009 DHS,,,,,,
484,Mexico,2009,72.5,..,..,Mexico 2009 Encuesta Nacional de la Din_mica Demogr_fica,,,,,,
591,Panama,2009,52.2,48.8,3.1,Panama 2009 Sexual and Reproductive Health-Survey,,,,Figures by method do not add up to the total.,,
604,Peru,2009,73.2,49.9,10.0,2009 DHS,,,,Figures by method do not add up to the total.,,
410,Republic of Korea,2009,80.0,70.1,24.3,Republic of Korea 2009 National Fertility and Family Health Survey,,Data pertain to women aged 15 to 44.,,Estimate.,,
882,Samoa,2009,28.7,26.6,0.2,2009 DHS,,,,,,
678,Sao Tome and Principe,2009,38.4,33.1,5.0,2008 - 2009 DHS,Year of the survey: 2008 - 2009,,,Figures by method do not add up to the total.,,
764,Thailand,2009,79.6,77.5,2.3,Thailand 2009 Reproductive Health Survey,,,,,,
826,United Kingdom,2009,84.0,84.0,27.0,United Kingdom 2008-2009 National Statistics Opinions Survey,Year of the survey: 2008 - 2009,Data pertain to women aged 16 to 49.,,Figures by method do not add up to the total.,Excluding Northern Ireland.,
4,Afghanistan,2010,21.8,16.3,1.7,Afghanistan 2010 Mortality Survey,,,,,Excluding areas in the South zone.,
51,Armenia,2010,54.9,26.0,14.6,2010 DHS,,,,,,
56,Belgium,2010,70.4,69.1,6.0,2008 - 2010 GGS,Year of the survey: 2008 - 2010,Data pertain to women aged 18 to 49.,Data pertain to a non-standard age or marital status group.,Including some cases of sterilization for non-contraceptive reasons.,,
64,Bhutan,2010,65.6,65.4,5.5,2010 MICS,,,,,,
148,Chad,2010,4.8,1.6,0.1,2010 MICS,,,,,,
170,Colombia,2010,79.1,72.7,7.0,2009 - 2010 DHS,Year of the survey: 2009 - 2010,,,,,
188,Costa Rica,2010,82.2,79.9,9.0,Costa Rica 2010 Encuesta Nacional de Salud Sexual y Reproductiva,,,,Figures by method do not add up to the total.,,
408,Democratic People's Republic of Korea,2010,70.6,65.3,0.2,Democratic People's Republic of Korea 2010 Reproductive Health Survey,,Data pertain to women aged 20 to 49.,,Figures by method do not add up to the total.,,
180,Democratic Republic of the Congo,2010,17.7,5.4,2.5,2010 MICS,,,,Figures by method do not add up to the total.,,
214,Dominican Republic,2010,73.0,71.1,1.4,2009 - 2010 DHS,Year of the survey: 2009 - 2010,,,,,
270,Gambia,2010,13.3,10.1,..,2010 MICS,,,,,,
268,Georgia,2010,53.4,34.7,13.6,2010 RHS,,Data pertain to women aged 15 to 44.,,,,
624,Guinea-Bissau,2010,14.2,10.3,3.2,2010 MICS,,,,,,
426,Lesotho,2010,47.0,45.6,9.4,2009 - 2010 DHS,Year of the survey: 2009 - 2010,,,,,
454,Malawi,2010,46.1,42.2,2.4,2010 DHS,,,,,,
496,Mongolia,2010,54.9,50.2,7.0,2010 MICS,,,,,,
104,Myanmar,2010,46.0,45.7,0.4,2009 - 2010 MICS,Year of the survey: 2009 - 2010,,Data pertain to a non-standard age or marital status group.,Figures by method do not add up to the total.,,
604,Peru,2010,74.4,50.4,11.2,2010 DHS,,,,Figures by method do not add up to the total.,,
688,Serbia,2010,60.8,21.5,13.5,2010 MICS,,,,,,
694,Sierra Leone,2010,11.0,10.0,0.1,2010 MICS,,,,,,
728,South Sudan,2010,4.0,1.2,0.4,2010 MICS,,,,,,
275,State of Palestine,2010,52.5,41.4,4.8,2010 MICS,,,,,,
729,Sudan,2010,9.0,..,..,Sudan 2010 Household Health Survey Second Round,,,,,"Data pertain to pre-secession Sudan, including data for South Sudan.",
740,Suriname,2010,47.6,47.2,4.7,2010 MICS,,,,,,
748,Swaziland,2010,65.2,63.0,22.4,2010 MICS,,,,,,
760,Syrian Arab Republic,2010,53.9,37.5,2.1,2009 - 2010 PAPFAM,Year of the survey: 2009 - 2010,,,Figures by method do not add up to the total.,,
626,Timor-Leste,2010,22.3,20.6,0.2,2009 - 2010 DHS,Year of the survey: 2009 - 2010,,,,,
768,Togo,2010,15.2,13.2,2.5,2010 MICS,,,,,,
834,United Republic of Tanzania,2010,34.4,26.1,2.3,2009 - 2010 DHS,Year of the survey: 2009 - 2010,,,Figures by method do not add up to the total.,,
840,United States of America,2010,76.4,70.4,11.8,United States of America 2006-2010 National Survey of Family Growth,Year of the survey: 2006 - 2010,Data pertain to women aged 15 to 44.,Data pertain to a non-standard age or marital status group.,,,
704,Viet Nam,2010,78.0,67.5,10.2,Viet Nam 2010 Annual Population Change Survey,,,,,,
4,Afghanistan,2011,21.2,19.5,1.3,2010 - 2011 MICS,Year of the survey: 2010 - 2011,,,,,
50,Bangladesh,2011,61.2,52.1,5.5,2011 DHS,,,,Figures by method do not add up to the total.,,
84,Belize,2011,55.2,51.8,5.1,2011 MICS,,,Data pertain to a non-standard age or marital status group.,,,
854,Burkina Faso,2011,16.2,15.0,1.6,2010 - 2011 DHS,Year of the survey: 2010 - 2011,,,,,
108,Burundi,2011,21.9,17.7,1.0,2010 - 2011 DHS,Year of the survey: 2010 - 2011,,,,,
116,Cambodia,2011,50.5,34.9,2.7,2010 - 2011 DHS,Year of the survey: 2010 - 2011,,,,,
120,Cameroon,2011,23.4,14.1,7.6,2011 DHS,,,,,,
140,Central African Republic,2011,15.2,9.3,2.3,2010 - 2011 MICS,Year of the survey: 2010 - 2011,,,,,
188,Costa Rica,2011,76.2,74.7,10.8,2011 MICS,,,,,,
192,Cuba,2011,74.3,73.2,17.2,2010 - 2011 MICS,Year of the survey: 2010 - 2011,,,,,
226,Equatorial Guinea,2011,12.6,8.3,2.2,2011 DHS,,,,,,
231,Ethiopia,2011,28.6,27.3,0.2,2010 - 2011 DHS,Year of the survey: 2010 - 2011,,,,,
288,Ghana,2011,34.7,23.4,2.6,2011 MICS,,,,Figures by method do not add up to the total.,,
364,Iran (Islamic Republic of),2011,77.4,57.0,13.8,Iran (Islamic Republic of) 2010 MIDHS,Year of the survey: 2010 - 2011,,,Figures by method do not add up to the total.,,
368,Iraq,2011,52.5,33.6,1.8,2011 MICS,,,,,,
398,Kazakhstan,2011,51.0,49.5,7.2,2010 - 2011 MICS,Year of the survey: 2010 - 2011,,,,,
426,Lesotho,2011,50.7,..,..,Lesotho 2011 Demographic Survey,,Data pertain to women aged 12 to 49.,,,,
478,Mauritania,2011,11.4,10.0,0.4,2011 MICS,,,,,,
504,Morocco,2011,67.4,56.7,..,2010 - 2011 PAPFAM,Year of the survey: 2010 - 2011,,,,,
508,Mozambique,2011,11.6,11.1,1.1,2011 DHS,,,,,,
524,Nepal,2011,49.7,43.2,4.3,2011 DHS,,,,,,
566,Nigeria,2011,14.1,8.6,1.8,2011 MICS,,,,Figures by method do not add up to the total.,,
604,Peru,2011,75.4,51.1,12.0,2011 DHS,,,,,,
608,Philippines,2011,48.9,36.3,1.2,Philippines 2011 Family Health Survey,,,,,,
643,Russian Federation,2011,68.0,55.0,25.0,Russian Federation 2011 Reproductive Health Survey,,Data pertain to women aged 15 to 44.,,Figures by method do not add up to the total.,,
646,Rwanda,2011,51.6,44.0,2.9,2010 - 2011 DHS,Year of the survey: 2010 - 2011,,,,,
686,Senegal,2011,13.1,11.9,0.6,2010 - 2011 DHS,Year of the survey: 2010 - 2011,,,,,
807,The former Yugoslav Republic of Macedonia,2011,40.2,12.8,8.3,2011 MICS,,,,,,
800,Uganda,2011,30.0,25.8,2.7,2011 DHS,,,,,,
704,Viet Nam,2011,77.8,59.8,12.7,2010 - 2011 MICS,Year of the survey: 2010 - 2011,,,Figures by method do not add up to the total.,,
716,Zimbabwe,2011,58.5,57.1,3.1,2010 - 2011 DHS,Year of the survey: 2010 - 2011,,,,,
12,Algeria,2012,55.9,48.0,1.5,2012 MICS,,,,Preliminary data.,,
32,Argentina,2012,55.4,53.4,15.7,2011 - 2012 MICS,Year of the survey: 2011 - 2012,,Data pertain to a non-standard age or marital status group.,,,
52,Barbados,2012,59.2,55.3,19.5,2012 MICS,,,,,,
112,Belarus,2012,63.1,51.2,22.3,2012 MICS,,,,,,
204,Benin,2012,12.9,7.4,1.8,2011 - 2012 DHS,Year of the survey: 2011 - 2012,,,,,
70,Bosnia and Herzegovina,2012,45.8,12.0,6.2,2011 - 2012 MICS,Year of the survey: 2011 - 2012,,,,,
174,Comoros,2012,19.4,13.4,2.1,Comoros 2012 Demographic and Health Survey and Multiple Indicator Cluster Survey,,,,,,
178,Congo,2012,44.7,20.0,12.3,2011 - 2012 DHS,Year of the survey: 2011 - 2012,,,,,
384,C_te d'Ivoire,2012,18.2,11.9,1.8,2011 - 2012 DHS,Year of the survey: 2011 - 2012,,,,,
262,Djibouti,2012,19.0,18.0,..,2012 PAPFAM,,,,,,
266,Gabon,2012,31.1,19.4,12.0,2012 DHS,,,,,,
324,Guinea,2012,5.6,3.3,0.5,2012 DHS,,,,,,
332,Haiti,2012,34.5,31.0,5.1,Haiti 2012 Demographic and Health Survey,,,,,,
340,Honduras,2012,73.2,63.8,4.3,2011 - 2012 DHS,Year of the survey: 2011 - 2012,,,,,
360,Indonesia,2012,61.9,57.9,1.8,2012 DHS,,,,,,
400,Jordan,2012,61.2,41.0,7.9,2012 DHS,,,,,,
417,Kyrgyzstan,2012,36.3,33.5,7.7,2012 DHS,,,,,,
418,Lao People's Democratic Republic,2012,49.8,42.1,1.1,Lao People's Democratic Republic 2011-2012 Demographic and Health Survey,Year of the survey: 2011 - 2012,,,,,
558,Nicaragua,2012,80.4,76.5,5.4,2011 - 2012 DHS,Year of the survey: 2011 - 2012,,,Preliminary data.,,
562,Niger,2012,13.9,8.3,0.0,2012 DHS,,,,,,
566,Nigeria,2012,13.5,10.0,4.5,Nigeria 2012 NARHS,,,,,,
604,Peru,2012,75.5,51.8,12.3,2012 DHS,,,,,,
634,Qatar,2012,37.5,33.8,3.2,2012 MICS,,,,,,
498,Republic of Moldova,2012,59.5,41.7,11.9,2012 MICS,,,,,,
662,Saint Lucia,2012,55.5,52.2,14.1,2012 MICS,,,,,,
762,Tajikistan,2012,27.9,25.7,2.2,2012 DHS,,,,Figures by method do not add up to the total.,,
764,Thailand,2012,79.3,..,..,2012 MICS,,,,,,
776,Tonga,2012,34.1,28.0,1.6,Tonga 2012 Demographic Health Survey (national),,,,,,
788,Tunisia,2012,62.5,50.0,1.1,2011 - 2012 MICS,Year of the survey: 2011 - 2012,,,,,
804,Ukraine,2012,65.4,47.0,24.2,2012 MICS,,,,,,
704,Viet Nam,2012,76.3,66.6,10.4,Viet Nam 2012 Annual Population Change Survey,,,,,,
50,Bangladesh,2013,61.8,59.2,4.2,2012 - 2013 MICS,Year of the survey: 2012 - 2013,,,Preliminary data.,,
214,Dominican Republic,2013,71.9,68.4,2.6,2013 DHS,,,,,,
270,Gambia,2013,9.0,8.1,0.6,2013 DHS,,,,Preliminary data.,,
288,Ghana,2013,19.5,18.4,0.9,Ghana 2013 PMA2020,,,,,,
360,Indonesia,2013,62.5,..,..,Indonesia 2013 National Socio-economic Survey,,,,,,
430,Liberia,2013,20.2,19.1,0.4,2013 DHS,,,,,,
466,Mali,2013,10.3,9.9,0.1,2012 - 2013 DHS,Year of the survey: 2012 - 2013,,,,,
496,Mongolia,2013,54.6,..,..,2013 MICS,,,,Preliminary data.,,
499,Montenegro,2013,23.3,7.8,6.9,2013 MICS,,,,,,
516,Namibia,2013,56.1,55.2,12.0,2013 DHS,,,,,,
566,Nigeria,2013,15.1,9.4,2.1,2013 DHS,,,,,,
586,Pakistan,2013,35.4,24.6,8.8,2012 - 2013 DHS,Year of the survey: 2012 - 2013,,,Figures by method do not add up to the total.,,
591,Panama,2013,62.8,59.9,3.7,2013 MICS,,,,,,
604,Peru,2013,74.0,51.2,12.6,2013 DHS,,,,,,
608,Philippines,2013,55.1,36.9,1.9,2013 DHS,,,,,,
686,Senegal,2013,17.8,16.0,0.6,2012 - 2013 DHS,Year of the survey: 2012 - 2013,,,,,
694,Sierra Leone,2013,16.6,14.6,0.2,Sierra Leone 2013 Demographic and Health Survey,,,,,,
792,Turkey,2013,73.5,47.3,15.8,2013 DHS,,,,,,
548,Vanuatu,2013,49.0,36.4,2.1,Vanuatu 2013 DHS-MICS,,,,,,
704,Viet Nam,2013,77.3,67.1,11.3,Viet Nam 2013 Annual Population Change Survey,,,,,,
887,Yemen,2013,33.5,25.2,0.5,2013 DHS,,,,Preliminary data.,,
854,Burkina Faso,2014,17.0,17.0,0.0,Burkina Faso 2014 PMA,,,,Preliminary data.,,
116,Cambodia,2014,56.3,38.8,2.1,2014 DHS,,,,Preliminary data.,,
192,Cuba,2014,73.7,72.2,15.5,2014 MICS,,,,Preliminary data.,,
180,Democratic Republic of the Congo,2014,20.4,7.5,3.4,2013 - 2014 DHS,Year of the survey: 2013 - 2014,,,,,
818,Egypt,2014,58.5,56.9,0.5,2014 DHS,,,,Preliminary data.,,
231,Ethiopia,2014,34.2,33.9,0.2,Ethiopia 2014 PMA2020,,,,,,
288,Ghana,2014,25.6,21.3,1.1,Ghana 2014 PMA2020 Round 3,,,,Preliminary data.,,
404,Kenya,2014,58.0,55.9,1.9,Kenya  2014 PMA2020 Round 2,,,,Preliminary data.,,
417,Kyrgyzstan,2014,42.0,38.5,10.4,2014 MICS,,,,Preliminary data. Figures by method do not add up to the total.,,
426,Lesotho,2014,60.2,59.8,16.9,2014 DHS,,,,,,
454,Malawi,2014,58.6,57.4,2.0,2013 - 2014 MICS,Year of the survey: 2013 - 2014,,,,,
524,Nepal,2014,49.6,47.1,3.7,2014 MICS,,,,,,
688,Serbia,2014,58.4,18.4,12.4,2014 MICS,,,,,,
768,Togo,2014,19.9,17.3,2.1,Togo 2013-2014 Demographic and Health Survey and MICS,Year of the survey: 2013 - 2014,,,,,
